appId,month,subcategory,count,avgScore
br.com.mobile.ticket,6,Usabilidade,3,4.666666666666667
br.com.mobile.ticket,6,,26,2.576923076923077
br.com.mobile.ticket,6,Acesso/Login,194,1.4896907216494846
br.com.mobile.ticket,6,,2,2
br.com.mobile.ticket,6,Elogio genérico,62,4.887096774193548
br.com.mobile.ticket,6,Desempenho,33,1.2424242424242424
br.com.mobile.ticket,6,Token,2,1
br.com.mobile.ticket,6,Fatura,13,1.4615384615384615
br.com.mobile.ticket,7,Cartão,29,2.2758620689655173
br.com.mobile.ticket,7,Atendimento ao cliente,10,1.1
br.com.mobile.ticket,7,Reclamação genérica,28,1.2142857142857142
br.com.mobile.ticket,7,Notificações,4,1.5
br.com.mobile.ticket,7,Atualização,21,2.2857142857142856
br.com.mobile.ticket,7,Programa de recompensas,1,5
br.com.mobile.ticket,7,Elogio genérico,43,4.813953488372093
br.com.mobile.ticket,7,,1,5
br.com.mobile.ticket,7,Fatura,13,1.7692307692307692
br.com.mobile.ticket,7,Investimento,5,3
br.com.mobile.ticket,7,Desempenho,19,1.7894736842105263
br.com.mobile.ticket,7,Cadastro/Registro,6,1.1666666666666667
br.com.mobile.ticket,7,Acesso/Login,89,1.5842696629213484
br.com.mobile.ticket,7,Usabilidade,4,4
br.com.mobile.ticket,7,,27,3.037037037037037
br.com.mobile.ticket,8,Desempenho,25,1.48
br.com.mobile.ticket,8,Reclamação genérica,74,3.0945945945945947
br.com.mobile.ticket,8,Investimento,2,2.5
br.com.mobile.ticket,8,Usabilidade,150,4.833333333333333
br.com.mobile.ticket,8,Atualização,29,1.9655172413793103
br.com.mobile.ticket,8,Programa de recompensas,2,1
br.com.mobile.ticket,8,,2,5
br.com.mobile.ticket,8,Elogio genérico,886,4.874717832957111
br.com.mobile.ticket,8,Cartão,47,1.8297872340425532
br.com.mobile.ticket,8,Atendimento ao cliente,15,3.4
br.com.mobile.ticket,8,,56,3.767857142857143
br.com.mobile.ticket,8,Acesso/Login,78,1.5384615384615385
br.com.mobile.ticket,8,Cadastro/Registro,6,1
br.com.mobile.ticket,8,Fatura,18,2.0555555555555554
br.com.mobile.ticket,8,Token,1,1
br.com.mobile.ticket,8,Notificações,6,1.6666666666666667
br.com.mobile.ticket,8,Cartão virtual,1,2
br.com.mobile.ticket,9,Cartão virtual,1,2
br.com.mobile.ticket,9,Notificações,4,4.5
br.com.mobile.ticket,9,Investimento,5,3
br.com.mobile.ticket,9,Usabilidade,321,4.838006230529595
br.com.mobile.ticket,9,Elogio genérico,1737,4.867587795048935
br.com.mobile.ticket,9,Fatura,19,2.8421052631578947
br.com.mobile.ticket,9,Atendimento ao cliente,24,3.7916666666666665
br.com.mobile.ticket,9,Programa de recompensas,1,5
br.com.mobile.ticket,9,Desempenho,29,2.310344827586207
br.com.mobile.ticket,9,Reclamação genérica,158,3.949367088607595
br.com.mobile.ticket,9,,6,4.5
br.com.mobile.ticket,9,Atualização,41,2.4878048780487805
br.com.mobile.ticket,9,,167,4.179640718562874
br.com.mobile.ticket,9,Cadastro/Registro,9,2.111111111111111
br.com.mobile.ticket,9,Cartão,37,2.3513513513513513
br.com.mobile.ticket,9,Acesso/Login,114,1.868421052631579
br.com.mobile.ticket,10,Desempenho,29,2.0344827586206895
br.com.mobile.ticket,10,Cadastro/Registro,6,1.6666666666666667
br.com.mobile.ticket,10,Cartão,43,2.372093023255814
br.com.mobile.ticket,10,Investimento,1,2
br.com.mobile.ticket,10,Notificações,3,3.6666666666666665
br.com.mobile.ticket,10,Atendimento ao cliente,18,3.8333333333333335
br.com.mobile.ticket,10,Atualização,25,1.88
br.com.mobile.ticket,10,Reclamação genérica,102,3.607843137254902
br.com.mobile.ticket,10,Elogio genérico,1066,4.842401500938086
br.com.mobile.ticket,10,Fatura,16,2.25
br.com.mobile.ticket,10,,85,3.9529411764705884
br.com.mobile.ticket,10,Cartão virtual,1,2
br.com.mobile.ticket,10,,2,5
br.com.mobile.ticket,10,Acesso/Login,86,2.13953488372093
br.com.mobile.ticket,10,Usabilidade,181,4.845303867403315
br.com.mobile.ticket,11,Acesso/Login,124,1.7741935483870968
br.com.mobile.ticket,11,Investimento,7,3.2857142857142856
br.com.mobile.ticket,11,Desempenho,37,1.8108108108108107
br.com.mobile.ticket,11,Atendimento ao cliente,24,2.7916666666666665
br.com.mobile.ticket,11,Elogio genérico,822,4.861313868613139
br.com.mobile.ticket,11,Atualização,68,1.9264705882352942
br.com.mobile.ticket,11,Notificações,4,2.5
br.com.mobile.ticket,11,Programa de recompensas,2,2
