appId,month,count(id),avg(score),subcategory
br.com.mobile.ticket,9,29,2.310344827586207,Performance
br.com.mobile.ticket,9,321,4.838006230529595,Usability
br.com.mobile.ticket,9,5,3,Investiment
br.com.mobile.ticket,9,115,1.8956521739130434,Login
br.com.mobile.ticket,9,41,2.4878048780487805,Update
br.com.mobile.ticket,9,9,2.111111111111111,Registration
br.com.mobile.ticket,9,4,4.5,Notifications
br.com.mobile.ticket,10,1,2,Virtual card
br.com.mobile.ticket,10,43,2.395348837209302,Card
br.com.mobile.ticket,10,16,2.25,Invoice
br.com.mobile.ticket,10,3,3.6666666666666665,Notifications
br.com.mobile.ticket,10,101,3.594059405940594,Generic complaint
br.com.mobile.ticket,10,1,2,Investiment
br.com.mobile.ticket,10,81,2.2098765432098766,Login
br.com.mobile.ticket,10,173,4.8497109826589595,Usability
br.com.mobile.ticket,10,1014,4.840236686390533,Generic compliment
br.com.mobile.ticket,10,25,1.88,Update
br.com.mobile.ticket,10,5,1.8,Registration
br.com.mobile.ticket,10,17,3.764705882352941,Customer service
br.com.mobile.ticket,10,29,2.0344827586206895,Performance
br.com.santander.benvisavale,1,4,1,Generic complaint
br.com.santander.benvisavale,1,2,5,Generic compliment
br.com.santander.benvisavale,1,1,1,Invoice
br.com.santander.benvisavale,1,3,1,Login
br.com.santander.benvisavale,1,4,1.75,Card
br.com.santander.benvisavale,1,1,1,Notifications
br.com.santander.benvisavale,1,2,5,Usability
br.com.santander.benvisavale,1,1,5,Customer service
br.com.santander.benvisavale,1,1,1,Registration
br.com.santander.benvisavale,1,1,1,Update
br.com.santander.benvisavale,2,2,1,Login
br.com.santander.benvisavale,2,2,4.5,Generic compliment
br.com.santander.benvisavale,2,8,1.375,Card
br.com.santander.benvisavale,2,1,1,Invoice
br.com.santander.benvisavale,2,6,1,Update
br.com.santander.benvisavale,2,4,1,Registration
br.com.santander.benvisavale,2,1,1,Customer service
br.com.santander.benvisavale,2,2,1,Generic complaint
br.com.santander.benvisavale,2,1,1,Investiment
br.com.santander.benvisavale,3,5,1.2,Login
br.com.santander.benvisavale,3,1,1,Virtual card
br.com.santander.benvisavale,3,3,1,Generic complaint
br.com.santander.benvisavale,3,5,5,Generic compliment
br.com.santander.benvisavale,3,2,4,Usability
br.com.santander.benvisavale,3,3,1.6666666666666667,Update
