appId,month,subcategory,count,avgScore
br.gov.meugovbr,3,,134,4.432835820895522
br.gov.meugovbr,4,,30,3.966666666666667
br.gov.meugovbr,4,Features,212,2.3820754716981134
br.gov.meugovbr,4,,316,3.5411392405063293
br.gov.meugovbr,4,Login,2257,1.7687195392113424
br.gov.meugovbr,4,Performance,996,1.5
br.gov.meugovbr,4,Charging,29,3.2413793103448274
br.gov.meugovbr,4,Servicess,96,2.71875
br.gov.meugovbr,4,Customer service,162,3.3518518518518516
br.gov.meugovbr,4,Usability,514,4.285992217898833
br.gov.meugovbr,4,Generic compliment,7523,4.7478399574637775
br.gov.meugovbr,4,Generic complaint,1946,2.4578622816032887
br.gov.meugovbr,5,Features,155,2.832258064516129
br.gov.meugovbr,5,Charging,26,2.5
br.gov.meugovbr,5,,278,3.5215827338129495
br.gov.meugovbr,5,Login,1981,1.784957092377587
br.gov.meugovbr,5,,28,3.642857142857143
br.gov.meugovbr,5,Performance,862,1.5452436194895591
br.gov.meugovbr,5,Servicess,81,2.876543209876543
br.gov.meugovbr,5,Customer service,168,3.5
br.gov.meugovbr,5,Generic compliment,6123,4.810060427894823
br.gov.meugovbr,5,Usability,436,4.353211009174312
br.gov.meugovbr,5,Generic complaint,1681,2.5276621058893514
br.gov.meugovbr,6,Usability,418,4.282296650717703
br.gov.meugovbr,6,Charging,32,2.40625
br.gov.meugovbr,6,,304,3.4309210526315788
br.gov.meugovbr,6,Performance,858,1.5326340326340326
br.gov.meugovbr,6,,27,3.7777777777777777
br.gov.meugovbr,6,Generic compliment,6303,4.786133587180708
br.gov.meugovbr,6,Generic complaint,1897,2.452293094359515
br.gov.meugovbr,6,Features,189,2.6984126984126986
br.gov.meugovbr,6,Servicess,110,2.272727272727273
br.gov.meugovbr,6,Login,2314,1.6970613656006914
br.gov.meugovbr,6,Customer service,181,3.458563535911602
br.gov.meugovbr,7,,34,3.911764705882353
br.gov.meugovbr,7,Customer service,230,3.143478260869565
br.gov.meugovbr,7,Generic complaint,2230,2.339013452914798
br.gov.meugovbr,7,Login,2315,1.7252699784017278
br.gov.meugovbr,7,Generic compliment,6781,4.80061937767291
br.gov.meugovbr,7,Performance,1045,1.5157894736842106
br.gov.meugovbr,7,,270,3.5481481481481483
br.gov.meugovbr,7,Features,200,2.27
br.gov.meugovbr,7,Charging,44,2.9545454545454546
br.gov.meugovbr,7,Usability,448,4.296875
br.gov.meugovbr,7,Servicess,95,2.663157894736842
br.gov.meugovbr,8,,32,4.25
br.gov.meugovbr,8,Login,1980,1.7818181818181817
br.gov.meugovbr,8,Servicess,73,2.547945205479452
br.gov.meugovbr,8,Customer service,185,3.6486486486486487
br.gov.meugovbr,8,,257,3.5058365758754864
br.gov.meugovbr,8,Features,157,2.445859872611465
br.gov.meugovbr,8,Performance,762,1.5892388451443569
br.gov.meugovbr,8,Generic compliment,6788,4.812757807896287
br.gov.meugovbr,8,Usability,457,4.301969365426696
br.gov.meugovbr,8,Charging,40,2.95
br.gov.meugovbr,8,Generic complaint,1762,2.5238365493757096
br.gov.meugovbr,9,Login,2190,1.9200913242009132
br.gov.meugovbr,9,Generic compliment,7215,4.823977823977824
br.gov.meugovbr,9,Features,153,2.411764705882353
br.gov.meugovbr,9,Performance,893,1.6942889137737962
br.gov.meugovbr,9,,36,3.8055555555555554
br.gov.meugovbr,9,Generic complaint,1838,2.5794341675734493
br.gov.meugovbr,9,Customer service,215,3.627906976744186
br.gov.meugovbr,9,,288,3.6458333333333335
br.gov.meugovbr,9,Charging,24,2.5416666666666665
br.gov.meugovbr,9,Servicess,99,2.474747474747475
br.gov.meugovbr,9,Usability,455,4.386813186813187
br.gov.meugovbr,10,Generic complaint,2038,2.5932286555446518
br.gov.meugovbr,10,Generic compliment,8202,4.8056571567910265
br.gov.meugovbr,10,Performance,831,1.7292418772563176
